date, temp_min, temp_max
19490603, 14.0, 20.7
19490604, 2.7, 14.5
19490605, 10.7, 18.8
19490606, 5.6, 21.4
19490607, 7.2, 20.8
19490608, 6.4, 20.7
19490609, 12.5, 21.1
19490610, 13.3, 17.3
19490611, 13.2, 22.2
19490612, 5.6, 18.7
19490613, 5.5, 16.7
19490614, 10.7, 20.4
19490615, 10.2, 21.6
19490616, 13.7, 20.3
19490617, 14.0, 17.3
19490618, 9.5, 19.0
19490619, 10.2, 18.6
19490620, 12.1, 19.7
19490621, 9.2, 17.5
19490622, 5.5, 14.0
19490623, 2.6, 17.2
19490624, 2.4, 18.9
19490625, 1.1, 18.8
19490626, 0.9, 19.6
19490627, 3.3, 20.4
19490628, 5.5, 21.4
19490629, 2.7, 19.9
19490630, 3.5, 20.2
19490701, 4.0, 21.5
19490702, 4.9, 20.6
19490703, 5.1, 20.7
19490704, 4.3, 22.7
19490705, 4.9, 22.2
19490706, 3.0, 21.1
19490707, 1.2, 22.5
19490708, 5.3, 20.3
19490709, 8.8, 20.1
19490710, 7.7, 20.3
19490711, 5.3, 18.7
19490712, 8.8, 18.7
19490713, 9.5, 19.8
19490714, 11.6, 18.5
19490715, 11.3, 19.8
19490716, 11.4, 19.1
19490717, 10.7, 18.2
19490718, 12.2, 20.6
19490719, 1.9, 13.2
19490720, -0.9, 16.0
19490721, 4.9, 18.0
19490722, 2.0, 18.9
19490723, 2.8, 19.1
19490724, 10.7, 19.1
19490725, 8.0, 17.4
19490726, 10.7, 19.7
19490727, 8.7, 20.1
19490728, 3.0, 19.8
19490729, 2.9, 21.5
19490730, 2.9, 21.0
19490731, 3.2, 21.5
19490801, 2.9, 21.0
19490802, 2.9, 21.3
19490803, 3.0, 18.7
19490804, 6.2, 19.9
19490805, 4.3, 19.7
19490806, 9.3, 20.7
19490807, 6.2, 21.0
19490808, 8.6, 19.6
19490809, 12.3, 20.6
19490810, 9.2, 21.5
19490811, 8.6, 22.9
19490812, 8.3, 20.3
19490813, 11.9, 20.4
19490814, 10.6, 18.0
19490815, 7.6, 21.3
19490816, 9.2, 20.9
19490817, 5.3, 20.7
19490818, 4.7, 19.4
19490819, 5.6, 20.4
19490820, 6.2, 23.4
19490821, 5.6, 22.0
19490822, 12.3, 20.9
19490823, 9.3, 23.1
19490824, 11.5, 22.4
19490825, 11.1, 21.8
19490826, 3.9, 18.9
19490827, 1.6, 19.1
19490828, 4.2, 22.6
19490829, 10.8, 21.8
19490830, 9.9, 21.0
19490831, 11.1, 21.0
19490901, 7.8, 21.6
19490902, 5.8, 22.2
19490903, 11.1, 21.9
19490904, 9.2, 22.4
19490905, 11.7, 21.0
19490906, 13.8, 22.2
19490907, 12.9, 22.4
19490908, 15.9, 22.3
19490909, 16.9, 24.0
19490910, 17.4, 22.1
19490911, 15.7, 25.5
19490912, 12.0, 22.7
19490913, 11.6, 20.1
19490914, 7.9, 20.5
19490915, 7.8, 23.7
19490916, 14.4, 24.4
19490917, 7.4, 20.9
19490918, 4.9, 21.8
19490919, 8.2, 23.1
19490920, 8.8, 20.5
19490921, 10.0, 21.5
19490922, 9.3, 22.5
19490923, 10.5, 23.7
19490924, 11.6, 25.1
19490925, 12.0, 22.3
19490926, 5.9, 22.1
19490927, 8.2, 23.0
19490928, 8.8, 22.2
19490929, 14.4, 21.3
19490930, 11.6, 22.2
19491001, 14.6, 19.6
19491002, 12.4, 23.5
19491003, 12.9, 23.3
19491004, 14.6, 24.0
19491005, 16.7, 26.0
19491006, 17.7, 29.3
19491007, 14.6, 24.4
19491008, 15.6, 19.8
19491009, 14.4, 21.7
19491010, 17.7, 23.7
19491011, 17.9, 26.1
19491012, 17.7, 28.8
19491013, 19.6, 29.2
19491014, 18.6, 28.6
19491015, 20.5, 23.3
19491016, 19.4, 27.9
19491017, 12.9, 25.6
19491018, 14.7, 25.3
19491019, 15.6, 24.9
19491020, 14.6, 25.5
19491021, 15.8, 25.8
19491022, 16.5, 25.3
19491023, 18.7, 26.1
19491024, 17.3, 21.5
19491025, 16.2, 21.9
19491026, 16.1, 27.0
19491027, 19.0, 28.0
19491028, 18.3, 27.8
19491029, 18.7, 26.9
19491030, 20.2, 26.8
19491031, 20.2, 30.8
19491101, 19.5, 26.5
19491102, 14.2, 28.6
19491103, 13.5, 30.3
19491104, 16.3, 23.1
19491105, 9.6, 25.2
19491106, 11.4, 24.4
19491107, 15.5, 23.8
19491108, 17.7, 23.6
19491109, 14.3, 24.5
19491110, 12.3, 24.6
19491111, 13.5, 24.5
19491112, 15.0, 24.8
19491113, 18.2, 27.6
19491114, 17.9, 26.3
19491115, 19.4, 26.2
19491116, 16.3, 25.8
19491117, 16.9, 25.9
19491118, 18.3, 26.7
19491119, 20.0, 27.1
19491120, 20.0, 27.5
19491121, 22.1, 27.0
19491122, 20.9, 26.3
19491123, 21.5, 27.6
19491124, 21.6, 30.3
19491125, 19.7, 28.8
19491126, 20.0, 26.5
19491127, 20.0, 25.4
19491128, 20.1, 26.8
19491129, 19.7, 27.4
19491130, 17.6, 27.1
19491201, 16.2, 24.9
19491202, 16.8, 25.0
19491203, 15.1, 25.7
19491204, 13.9, 26.9
19491205, 14.2, 28.5
19491206, 18.7, 29.0
19491207, 19.3, 28.7
19491208, 22.1, 28.0
19491209, 20.4, 28.9
19491210, 17.6, 24.9
19491211, 14.8, 26.0
19491212, 16.3, 29.0
19491213, 18.8, 28.5
19491214, 20.4, 28.6
19491215, 17.6, 27.9
19491216, 16.8, 23.7
19491217, 16.3, 25.4
19491218, 16.8, 26.7
19491219, 19.2, 26.9
19491220, 18.9, 29.7
19491221, 20.4, 33.5
19491222, 16.4, 25.9
19491223, 16.7, 26.8
19491224, 16.7, 27.4
19491225, 16.7, 31.4
19491226, 21.1, 28.5
19491227, 19.6, 28.8
19491228, 20.4, 29.0
19491229, 23.2, 29.4
19491230, 23.2, 29.0
19491231, 21.5, 29.6
19500101, 22.3, 29.2
19500102, 19.3, 28.4
19500103, 23.1, 30.7
19500104, 22.5, 29.4
19500105, 22.4, 28.8
19500106, 20.8, 29.2
19500107, 19.9, 29.2
19500108, 22.3, 28.0
19500109, 20.3, 30.4
19500110, 24.6, 31.4
19500111, 21.3, 27.0
19500112, 16.7, 27.0
19500113, 20.3, 27.8
19500114, 21.0, 28.2
19500115, 19.2, 29.2
19500116, 20.8, 27.8
19500117, 22.4, 28.4
19500118, 20.8, 26.6
19500119, 22.7, 29.3
19500120, 19.9, 31.6
19500121, 17.7, 29.8
19500122, 19.9, 28.0
19500123, 20.3, 29.6
19500124, 20.3, 28.6
19500125, 20.0, 28.8
19500126, 22.7, 30.7
19500127, 20.8, 29.2
19500128, 20.8, 26.1
19500129, 15.8, 26.9
19500130, 16.1, 27.1
19500131, 16.3, 27.3
19500201, 17.3, 27.6
19500202, 20.4, 27.9
19500203, 21.3, 29.1
19500204, 20.1, 28.4
19500205, 19.3, 28.2
19500206, 19.3, 28.7
19500207, 25.2, 29.4
19500208, 23.8, 31.3
19500209, 22.7, 31.1
19500210, 21.8, 27.7
19500211, 20.1, 28.2
19500212, 20.5, 24.1
19500213, 19.3, 26.0
19500214, 19.3, 24.0
19500215, 19.5, 23.7
19500216, 19.8, 26.9
19500217, 20.1, 25.9
19500218, 19.5, 25.7
19500219, 19.5, 26.1
19500220, 19.5, 27.4
19500221, 16.5, 27.4
19500222, 19.5, 27.5
19500223, 18.3, 26.9
19500224, 18.4, 28.3
19500225, 20.5, 26.5
19500226, 21.8, 24.8
19500227, 22.4, 24.2
19500228, 21.3, 24.3
19500301, 21.8, 26.5
19500302, 21.5, 27.9
19500303, 20.7, 27.6
19500304, 18.9, 27.6
19500305, 19.9, 27.7
19500306, 21.0, 26.9
19500307, 21.5, 28.0
19500308, 18.0, 27.2
19500309, 20.0, 27.8
19500310, 20.7, 27.4
19500311, 20.8, 26.2
19500312, 21.1, 26.8
19500313, 20.7, 28.0
19500314, 17.3, 23.6
19500315, 18.2, 23.0
19500316, 18.2, 26.5
19500317, 20.0, 26.6
19500318, 17.3, 26.8
19500319, 18.9, 26.5
19500320, 17.3, 28.0
19500321, 19.2, 26.4
19500322, 20.8, 27.5
19500323, 21.9, 27.6
19500324, 21.8, 28.5
19500325, 22.1, 28.2
19500326, 21.9, 27.9
19500327, 21.7, 27.6
19500328, 21.1, 27.5
19500329, 21.3, 27.2
19500330, 21.1, 27.0
19500331, 20.0, 26.6
19500401, 20.1, 27.4
19500402, 20.0, 26.3
19500403, 20.1, 24.5
19500404, 20.3, 26.6
19500405, 21.8, 28.5
19500406, 20.4, 24.7
19500407, 22.2, 26.3
19500408, 23.2, 26.0
19500409, 21.5, 27.3
19500410, 18.4, 23.7
19500411, 18.4, 24.5
19500412, 14.3, 23.8
19500413, 15.1, 24.8
19500414, 15.7, 24.2
19500415, 15.7, 24.8
19500416, 16.7, 24.0
19500417, 15.1, 24.2
19500418, 16.1, 24.4
19500419, 14.3, 25.0
19500420, 13.9, 24.7
19500421, 15.1, 24.2
19500422, 15.1, 23.6
19500423, 14.3, 24.2
19500424, 11.5, 24.1
19500425, 12.2, 25.1
19500426, 14.1, 24.5
19500427, 12.3, 25.3
19500428, 14.9, 24.2
19500429, 16.1, 22.5
19500430, 16.7, 23.7
19500501, 15.5, 24.4
19500502, 16.8, 23.6
19500503, 16.8, 24.0
19500504, 15.5, 25.5
19500505, 15.5, 25.4
19500506, 15.2, 24.9
19500507, 11.4, 24.2
19500508, 7.5, 24.2
19500509, 10.6, 23.1
19500510, 8.2, 25.7
19500511, 12.3, 26.1
19500512, 10.0, 24.6
19500513, 11.5, 21.5
19500514, 11.5, 25.0
19500515, 11.1, 24.8
19500516, 8.7, 23.6
19500517, 8.7, 22.1
19500518, 11.4, 22.5
19500519, 7.5, 22.6
19500520, 12.3, 21.1
19500521, 15.5, 22.1
19500522, 15.0, 23.1
19500523, 13.9, 21.1
19500524, 16.8, 21.0
19500525, 8.3, 17.3
19500526, 4.2, 21.9
19500527, 7.2, 24.1
19500528, 8.2, 22.2
19500529, 11.1, 21.8
19500530, 8.5, 22.0
19500531, 11.4, 24.1
19500601, 13.0, 28.0
19500602, 15.3, 23.2
19500603, 9.1, 22.7
19500604, 12.3, 23.1
19500605, 15.0, 22.7
19500606, 15.5, 22.6
19500607, 14.9, 20.5
19500608, 11.3, 18.2
19500609, 8.6, 18.0
19500610, 5.6, 17.8
19500611, 10.7, 21.0
19500612, 4.2, 20.2
19500613, 3.4, 20.9
19500614, 15.5, 22.1
19500615, 15.6, 20.7
19500616, 10.5, 19.1
19500617, 10.2, 21.2
19500618, 13.7, 18.8
19500619, 11.1, 17.2
19500620, 12.6, 20.4
19500621, 13.3, 21.0
19500622, 15.3, 17.1
19500623, 13.0, 20.2
19500624, 9.8, 19.7
19500625, 10.9, 17.9
19500626, 15.0, 18.4
19500627, 15.0, 19.6
19500628, 10.2, 18.8
19500629, 11.1, 19.0
19500630, 1.5, 17.7
19500701, 3.0, 20.5
19500702, 1.6, 20.3
19500703, 9.9, 17.5
19500704, 9.5, 20.0
19500705, 5.1, 20.5
19500706, 7.7, 20.5
19500707, 9.8, 22.1
19500708, 9.5, 22.9
19500709, 14.3, 18.1
19500710, 13.9, 20.3
19500711, 18.1, 21.5
19500712, 15.4, 22.7
19500713, 11.6, 20.5
19500714, 11.6, 18.3
19500715, 13.4, 18.2
19500716, 13.3, 16.4
19500717, 14.7, 21.0
19500718, 15.4, 22.0
19500719, 17.8, 20.3
19500720, 18.7, 20.3
19500721, 17.4, 21.9
19500722, 17.5, 21.3
19500723, 17.5, 21.5
19500724, 15.6, 19.7
19500725, 16.1, 17.4
19500726, 15.0, 18.9
19500727, 14.8, 19.7
19500728, 15.5, 19.1
19500729, 15.7, 22.8
19500730, 14.7, 21.1
19500731, 15.6, 22.2
19500801, 15.7, 22.4
19500802, 15.5, 22.0
19500803, 4.3, 18.9
19500804, 4.9, 20.7
19500805, 4.7, 21.1
19500806, 9.4, 18.8
19500807, 3.8, 19.4
19500808, 5.8, 19.9
19500809, 3.6, 18.9
19500810, 10.7, 19.9
19500811, 9.9, 20.0
19500812, 11.5, 20.1
19500813, 12.1, 21.5
19500814, 10.7, 21.0
19500815, 11.1, 21.0
19500816, 12.3, 20.9
19500817, 12.1, 20.7
19500818, 11.4, 21.7
19500819, 12.3, 21.3
19500820, 14.9, 23.8
19500821, 14.9, 18.4
19500822, 10.6, 15.8
19500823, 12.1, 20.7
19500824, 8.6, 21.0
19500825, 12.1, 20.1
19500826, 12.3, 21.6
19500827, 8.3, 20.9
19500828, 6.4, 22.4
19500829, 6.4, 20.3
19500830, 5.6, 22.7
19500831, 5.3, 23.0
19500901, 4.9, 24.9
19500902, 5.9, 27.0
19500903, 10.4, 24.0
19500904, 5.8, 21.5
19500905, 10.4, 21.0
19500906, 8.3, 21.0
19500907, 7.8, 20.7
19500908, 11.1, 22.4
19500909, 10.8, 23.3
19500910, 11.7, 23.7
19500911, 11.1, 23.2
19500912, 11.9, 22.8
19500913, 12.2, 23.3
19500914, 15.3, 21.9
19500915, 12.9, 22.1
19500916, 12.9, 21.3
19500917, 11.9, 22.3
19500918, 12.0, 23.0
19500919, 17.2, 22.5
19500920, 13.7, 24.3
19500921, 7.8, 22.0
19500922, 12.3, 21.9
19500923, 11.6, 22.5
19500924, 10.5, 23.5
19500925, 9.7, 23.1
19500926, 11.9, 24.3
19500927, 15.7, 23.4
19500928, 13.8, 23.7
19500929, 13.7, 25.2
19500930, 15.3, 25.1
19501001, 14.6, 26.1
19501002, 15.8, 26.0
19501003, 18.9, 24.2
19501004, 15.8, 21.6
19501005, 17.6, 25.1
19501006, 19.4, 25.8
19501007, 17.3, 25.7
19501008, 20.7, 23.7
19501009, 16.1, 19.6
19501010, 14.6, 22.6
19501011, 15.8, 24.6
19501012, 15.8, 23.8
19501013, 14.7, 24.6
19501014, 17.3, 22.5
19501015, 15.6, 23.1
19501016, 12.6, 22.7
19501017, 12.4, 23.0
19501018, 13.7, 23.6
19501019, 12.1, 20.1
19501020, 8.2, 22.5
19501021, 8.7, 25.5
19501022, 9.9, 25.7
19501023, 13.7, 26.1
19501024, 16.2, 25.8
19501025, 17.8, 25.7
19501026, 18.7, 26.4
19501027, 10.9, 26.6
19501028, 11.1, 27.9
19501029, 15.3, 24.0
19501030, 14.6, 23.5
19501031, 14.0, 25.6
19501101, 17.7, 32.1
19501102, 16.5, 23.8
19501103, 15.9, 23.7
19501104, 18.3, 28.8
19501105, 9.7, 24.7
19501106, 11.7, 24.2
19501107, 11.4, 23.9
19501108, 14.2, 23.1
19501109, 13.4, 24.9
19501110, 16.3, 28.6
19501111, 19.0, 32.5
19501112, 16.5, 24.1
19501113, 18.3, 23.8
19501114, 18.2, 24.4
19501115, 18.2, 25.6
19501116, 15.4, 24.2
19501117, 14.2, 23.4
19501118, 13.9, 23.8
19501119, 11.3, 23.9
19501120, 12.2, 24.4
19501121, 15.9, 25.1
19501122, 18.2, 24.0
19501123, 17.9, 24.3
19501124, 18.4, 23.8
19501125, 20.0, 23.0
19501126, 18.2, 25.6
19501127, 16.9, 25.5
19501128, 14.3, 26.7
19501129, 14.3, 25.4
19501130, 19.5, 26.3
19501201, 17.6, 26.4
19501202, 19.7, 25.9
19501203, 19.3, 26.5
19501204, 20.0, 25.6
19501205, 21.1, 24.9
19501206, 18.7, 26.0
19501207, 16.8, 26.8
19501208, 17.6, 26.5
19501209, 17.6, 28.0
19501210, 19.7, 25.6
19501211, 17.7, 26.9
19501212, 17.6, 27.3
19501213, 16.7, 29.4
19501214, 22.1, 29.0
19501215, 23.2, 31.2
19501216, 20.1, 25.4
19501217, 16.4, 25.8
19501218, 17.3, 25.6
19501219, 19.3, 26.0
19501220, 21.5, 26.6
19501221, 18.8, 26.8
19501222, 18.9, 27.4
19501223, 22.1, 29.6
19501224, 18.8, 28.0
19501225, 19.6, 24.4
19501226, 16.2, 27.8
19501227, 16.3, 30.1
19501228, 16.3, 28.0
19501229, 19.2, 24.9
19501230, 20.1, 26.3
19501231, 18.7, 26.0
19510101, 19.0, 25.7
19510102, 16.3, 21.1
19510103, 15.4, 24.8
19510104, 15.1, 26.3
19510105, 14.6, 28.6
19510106, 18.3, 27.7
19510107, 22.3, 28.6
19510108, 21.5, 28.2
19510109, 21.5, 26.9
19510110, 19.9, 28.2
19510111, 22.4, 27.1
19510112, 19.3, 27.4
19510113, 17.5, 27.8
19510114, 15.4, 28.2
19510115, 19.2, 27.7
19510116, 17.4, 22.9
19510117, 17.3, 26.2
19510118, 18.3, 26.7
19510119, 15.1, 27.2
19510120, 20.0, 27.0
19510121, 18.6, 28.2
19510122, 19.8, 28.6
19510123, 22.4, 28.9
19510124, 21.3, 28.8
19510125, 19.8, 24.9
19510126, 16.5, 20.4
19510127, 15.6, 22.2
19510128, 15.6, 22.4
19510129, 16.0, 22.1
19510130, 19.0, 24.0
19510131, 19.0, 23.2
19510201, 19.3, 26.0
19510202, 14.8, 27.2
19510203, 19.3, 27.1
19510204, 18.3, 26.5
19510205, 17.3, 28.3
19510206, 22.4, 25.7
19510207, 18.7, 25.5
19510208, 16.3, 26.1
19510209, 15.9, 26.7
19510210, 16.7, 26.7
19510211, 15.9, 27.0
19510212, 17.3, 26.7
19510213, 16.3, 27.3
19510214, 15.8, 27.6
19510215, 17.6, 26.5
19510216, 18.3, 99999.9
19510217, 17.3, 99999.9
19510218, 15.8, 99999.9
19510219, 21.3, 99999.9
19510220, 22.3, 28.9
19510221, 19.3, 28.9
19510222, 21.8, 28.4
19510223, 21.8, 29.1
19510224, 21.3, 29.2
19510225, 21.3, 28.2
19510226, 19.9, 27.6
19510227, 17.8, 28.7
19510228, 19.8, 27.9
19510301, 19.0, 28.0
19510302, 19.0, 32.1
19510303, 21.3, 28.0
19510304, 18.4, 28.3
19510305, 19.0, 30.2
19510306, 23.2, 30.2
19510307, 23.9, 30.5
19510308, 23.9, 28.3
19510309, 21.0, 27.9
19510310, 21.0, 28.3
19510311, 18.8, 26.5
19510312, 17.4, 26.2
19510313, 18.9, 26.3
19510314, 19.0, 26.0
19510315, 17.4, 26.0
19510316, 17.3, 25.9
19510317, 17.7, 25.8
19510318, 19.0, 22.9
19510319, 17.7, 26.0
19510320, 20.8, 26.9
19510321, 20.8, 30.7
19510322, 20.0, 29.6
19510323, 17.8, 27.8
19510324, 19.2, 26.5
19510325, 17.7, 26.5
19510326, 15.8, 26.2
19510327, 16.7, 26.0
19510328, 13.0, 26.0
19510329, 17.3, 26.3
19510330, 17.0, 26.0
19510331, 17.2, 26.1
19510401, 15.4, 25.8
19510402, 12.9, 29.1
19510403, 17.1, 31.7
19510404, 11.6, 28.1
19510405, 11.1, 28.6
19510406, 12.2, 27.7
19510407, 10.7, 25.9
19510408, 10.2, 25.0
19510409, 13.1, 25.2
19510410, 14.9, 25.2
19510411, 14.4, 25.2
19510412, 17.3, 26.3
19510413, 15.1, 23.7
19510414, 8.3, 24.5
19510415, 11.5, 24.5
19510416, 15.2, 23.7
19510417, 15.4, 20.7
19510418, 15.9, 22.9
19510419, 15.9, 28.1
19510420, 14.3, 25.8
19510421, 9.3, 25.7
19510422, 9.7, 25.7
19510423, 8.4, 24.2
19510424, 12.2, 24.2
19510425, 12.3, 24.7
19510426, 14.3, 27.1
19510427, 10.9, 26.1
19510428, 8.9, 24.8
19510429, 11.5, 23.8
19510430, 11.1, 23.7
19510501, 11.1, 23.1
19510502, 9.3, 23.7
19510503, 11.8, 23.1
19510504, 12.3, 21.3
19510505, 12.3, 23.1
19510506, 12.3, 23.5
19510507, 11.8, 24.0
19510508, 13.7, 24.2
19510509, 11.4, 23.4
19510510, 99999.9, 21.0
19510511, 99999.9, 21.8
19510512, 4.7, 24.1
19510513, 7.3, 24.0
19510514, 8.7, 18.6
19510515, 4.2, 21.6
19510516, 5.1, 22.8
19510517, 7.4, 23.0
19510518, 13.8, 19.8
19510519, 15.3, 21.5
19510520, 12.4, 23.0
19510521, 8.2, 23.5
19510522, 15.1, 21.3
19510523, 10.6, 21.9
19510524, 12.3, 20.0
19510525, 7.8, 21.9
19510526, 7.5, 22.6
19510527, 8.3, 24.2
19510528, 11.1, 19.8
19510529, 3.2, 19.1
19510530, 2.1, 21.0
19510531, 3.3, 21.9
19510601, 8.6, 22.3
19510602, 10.7, 21.1
19510603, 10.9, 21.7
19510604, 14.0, 19.1
19510605, 10.9, 18.4
19510606, 13.2, 18.8
19510607, 13.7, 20.3
19510608, 13.7, 20.2
19510609, 13.3, 21.2
19510610, 9.1, 23.0
19510611, 12.1, 23.9
19510612, 13.0, 23.1
19510613, 14.2, 22.0
19510614, 15.6, 22.0
19510615, 16.0, 21.0
19510616, 15.0, 19.8
19510617, 15.2, 18.7
19510618, 12.3, 20.7
19510619, 13.0, 22.8
19510620, 12.6, 21.8
19510621, 9.2, 18.7
19510622, 9.2, 18.4
19510623, 9.2, 20.2
19510624, 10.5, 20.4
19510625, 9.0, 22.1
19510626, 8.9, 19.4
19510627, 9.0, 21.0
19510628, 9.2, 20.3
19510629, 5.6, 19.1
19510630, 6.4, 19.0
19510701, 6.7, 19.1
19510702, 4.9, 19.7
19510703, 3.2, 19.8
19510704, 1.1, 20.6
19510705, 5.1, 20.9
19510706, 10.3, 22.1
19510707, 2.9, 19.8
19510708, 5.1, 20.7
19510709, 2.9, 17.1
19510710, 5.3, 19.5
19510711, 11.3, 19.7
19510712, 8.7, 19.6
19510713, 6.3, 19.0
19510714, 10.3, 19.0
19510715, 13.3, 21.5
19510716, 13.9, 23.6
19510717, 9.8, 19.7
19510718, 1.6, 17.5
19510719, -0.1, 19.5
19510720, 5.1, 15.2
19510721, 0.2, 16.0
19510722, -2.2, 19.1
19510723, -0.6, 19.7
19510724, 1.1, 20.0
19510725, 3.5, 21.9
19510726, 3.5, 23.4
19510727, 9.6, 21.1
19510728, 11.0, 22.5
19510729, 11.4, 22.1
19510730, 8.0, 22.0
19510731, 8.7, 22.5
19510801, 12.3, 22.1
19510802, 8.6, 22.0
19510803, 10.7, 20.9
19510804, 9.9, 17.8
19510805, 3.9, 20.2
19510806, 2.7, 20.9
19510807, 3.5, 26.5
19510808, 5.8, 20.9
19510809, 2.4, 21.3
19510810, 12.9, 20.3
19510811, 3.9, 18.1
19510812, 0.5, 18.2
19510813, 1.1, 18.9
19510814, 1.0, 18.8
19510815, 1.5, 17.1
19510816, 4.4, 20.1
19510817, 4.7, 21.3
19510818, 4.3, 20.3
19510819, 4.4, 20.8
19510820, 13.0, 17.7
19510821, 9.9, 18.8
19510822, 11.5, 22.0
19510823, 5.5, 20.4
19510824, 2.4, 23.3
19510825, 8.6, 23.0
19510826, 5.8, 22.9
19510827, 5.3, 23.1
19510828, 8.3, 20.9
19510829, 8.3, 21.8
19510830, 4.9, 23.3
19510831, 8.6, 21.8
19510901, 8.2, 20.8
19510902, 8.3, 22.9
19510903, 11.1, 26.0
19510904, 9.7, 24.7
19510905, 12.9, 23.0
19510906, 12.9, 20.6
19510907, 5.6, 21.1
19510908, 7.9, 21.5
19510909, 9.3, 19.6
19510910, 9.7, 20.5
19510911, 10.0, 21.3
19510912, 9.2, 21.8
19510913, 8.8, 21.8
19510914, 11.6, 22.1
19510915, 10.0, 22.2
19510916, 10.0, 23.0
19510917, 11.7, 22.1
19510918, 10.0, 22.8
19510919, 11.7, 22.8
19510920, 9.7, 25.1
19510921, 16.6, 24.7
19510922, 11.6, 26.2
19510923, 11.1, 25.5
19510924, 15.4, 22.4
19510925, 7.6, 20.6
19510926, 10.0, 22.0
19510927, 12.9, 24.3
19510928, 7.6, 24.3
19510929, 11.6, 24.7
19510930, 11.6, 26.8
19511001, 11.2, 28.6
19511002, 11.2, 26.2
19511003, 14.6, 27.0
19511004, 15.3, 19.0
19511005, 12.9, 18.6
19511006, 11.4, 21.0
19511007, 11.4, 17.3
19511008, 11.1, 18.9
19511009, 8.9, 21.5
19511010, 11.2, 22.1
19511011, 11.2, 20.3
19511012, 11.4, 24.1
19511013, 14.6, 24.3
19511014, 14.0, 27.2
19511015, 11.4, 26.8
19511016, 12.4, 24.6
19511017, 19.0, 29.4
19511018, 11.5, 28.5
19511019, 10.4, 26.9
19511020, 16.7, 25.2
19511021, 14.6, 25.9
19511022, 15.4, 26.6
19511023, 20.2, 32.0
19511024, 13.9, 28.1
19511025, 12.9, 27.2
19511026, 8.9, 26.6
19511027, 9.6, 26.0
19511028, 13.9, 24.1
19511029, 12.1, 23.7
19511030, 12.4, 24.7
19511031, 13.9, 25.2
19511101, 14.2, 23.8
19511102, 11.7, 25.2
19511103, 11.5, 25.2
19511104, 11.7, 28.0
19511105, 15.5, 26.3
19511106, 15.9, 26.8
19511107, 17.6, 28.8
19511108, 20.3, 26.6
19511109, 99999.9, 28.4
19511110, 99999.9, 31.0
19511111, 14.3, 26.7
19511112, 12.4, 25.1
19511113, 16.3, 26.7
19511114, 17.9, 25.9
19511115, 18.1, 27.3
19511116, 21.5, 30.8
19511117, 18.3, 32.4
19511118, 15.5, 26.1
19511119, 16.9, 26.2
19511120, 15.8, 27.4
19511121, 20.8, 25.7
19511122, 20.0, 25.8
19511123, 20.1, 28.8
19511124, 22.0, 31.1
19511125, 21.5, 28.1
19511126, 22.2, 27.6
19511127, 19.9, 27.4
19511128, 17.7, 27.9
19511129, 14.3, 24.3
19511130, 18.2, 25.4
19511201, 14.4, 25.3
19511202, 12.5, 26.0
19511203, 13.8, 29.9
19511204, 17.6, 28.3
19511205, 20.4, 29.4
19511206, 17.7, 28.9
19511207, 15.6, 29.2
19511208, 20.6, 28.5
19511209, 24.6, 29.0
19511210, 24.2, 31.7
19511211, 14.8, 27.9
19511212, 23.2, 27.4
19511213, 19.3, 28.6
19511214, 17.6, 34.5
19511215, 21.5, 29.0
19511216, 20.1, 31.2
19511217, 17.9, 31.9
19511218, 23.2, 30.6
19511219, 22.7, 30.9
19511220, 22.7, 29.5
19511221, 19.6, 29.6
19511222, 16.7, 26.9
19511223, 17.6, 26.5
19511224, 18.9, 26.9
19511225, 16.4, 26.0
19511226, 17.6, 25.8
19511227, 18.8, 26.5
19511228, 17.3, 26.9
19511229, 17.1, 27.4
19511230, 16.8, 27.4
19511231, 17.6, 28.7
19520101, 22.4, 29.0
19520102, 20.8, 29.3
19520103, 23.4, 29.5
19520104, 23.1, 29.2
19520105, 20.3, 29.7
19520106, 20.8, 31.8
19520107, 23.3, 32.0
19520108, 18.3, 28.2
19520109, 16.6, 22.2
19520110, 17.4, 27.1
19520111, 20.7, 28.0
19520112, 18.8, 31.0
19520113, 23.4, 30.2
19520114, 22.4, 29.8
19520115, 20.7, 29.5
19520116, 23.3, 28.9
19520117, 22.7, 29.6
19520118, 21.0, 30.2
19520119, 22.9, 29.3
19520120, 22.4, 29.3
19520121, 22.6, 29.6
19520122, 24.3, 29.5
19520123, 22.4, 29.6
19520124, 22.6, 29.6
19520125, 21.0, 30.3
19520126, 22.6, 30.1
19520127, 22.4, 29.2
19520128, 22.4, 30.3
19520129, 24.6, 28.5
19520130, 20.8, 30.2
19520131, 22.5, 30.9
19520201, 21.8, 32.6
19520202, 19.7, 27.5
19520203, 16.5, 28.2
19520204, 18.9, 28.3
19520205, 19.8, 28.3
19520206, 18.3, 28.8
19520207, 19.7, 29.2
19520208, 19.3, 28.7
19520209, 21.5, 28.9
19520210, 22.3, 29.5
19520211, 22.8, 29.7
19520212, 22.7, 29.5
19520213, 19.5, 27.6
19520214, 18.9, 26.3
19520215, 17.8, 27.0
19520216, 18.7, 27.1
19520217, 19.7, 27.9
19520218, 17.3, 29.4
19520219, 20.1, 29.1
19520220, 20.1, 27.6
19520221, 18.6, 29.5
19520222, 18.2, 27.9
19520223, 20.1, 22.2
19520224, 19.3, 23.5
19520225, 19.5, 28.3
