date, temp_min, temp_max
19330210, 23.4, 31.1
19330211, 23.7, 30.0
19330212, 23.4, 31.1
19330213, 24.0, 33.3
19330214, 23.0, 32.7
19330215, 22.8, 32.2
19330216, 23.4, 31.1
19330217, 24.1, 32.7
19330218, 24.1, 32.7
19330219, 24.7, 32.7
19330220, 24.1, 32.7
19330221, 23.0, 32.2
19330222, 22.1, 33.8
19330223, 24.0, 33.3
19330224, 24.0, 33.3
19330225, 23.0, 31.6
19330226, 21.7, 32.5
19330227, 21.7, 31.6
19330228, 24.1, 31.6
19330301, 22.4, 31.2
19330302, 22.1, 30.6
19330303, 22.1, 30.6
19330304, 21.3, 31.2
19330305, 19.8, 31.4
19330306, 20.3, 31.7
19330307, 23.0, 31.7
19330308, 23.5, 31.2
19330309, 22.4, 32.0
19330310, 20.3, 31.7
19330311, 21.7, 33.1
19330312, 21.7, 32.8
19330313, 19.8, 32.8
19330314, 21.7, 33.9
19330315, 23.5, 31.7
19330316, 24.7, 31.2
19330317, 23.5, 29.5
19330318, 23.3, 30.6
19330319, 23.0, 32.3
19330320, 23.5, 32.8
19330321, 24.7, 32.8
19330322, 23.0, 29.5
19330323, 22.4, 30.1
19330324, 21.7, 31.2
19330325, 23.0, 30.6
19330326, 22.4, 31.2
19330327, 20.3, 29.5
19330328, 20.0, 31.7
19330329, 22.4, 30.9
19330330, 20.7, 31.7
19330331, 23.3, 32.0
19330401, 23.3, 33.4
19330402, 23.8, 32.6
19330403, 23.5, 30.6
19330404, 22.9, 32.3
19330405, 23.3, 31.4
19330406, 22.6, 32.3
19330407, 21.7, 32.3
19330408, 20.1, 32.8
19330409, 22.2, 29.7
19330410, 22.2, 29.2
19330411, 22.2, 28.9
19330412, 19.7, 30.1
19330413, 21.7, 30.1
19330414, 22.2, 28.9
19330415, 22.9, 29.2
19330416, 22.9, 26.2
19330417, 22.2, 27.3
19330418, 22.9, 25.1
19330419, 21.7, 24.8
19330420, 22.2, 25.9
19330421, 22.6, 25.1
19330422, 22.9, 26.2
19330423, 22.6, 26.7
19330424, 21.9, 27.6
19330425, 21.9, 27.9
19330426, 19.5, 27.1
19330427, 19.7, 26.9
19330428, 19.9, 26.7
19330429, 19.5, 27.1
19330430, 19.2, 27.8
19330501, 19.4, 29.7
19330502, 19.5, 29.8
19330503, 18.7, 29.5
19330504, 20.9, 28.5
19330505, 16.1, 28.6
19330506, 15.4, 27.5
19330507, 20.9, 26.9
19330508, 21.1, 26.9
19330509, 21.4, 27.7
19330510, 20.4, 26.7
19330511, 21.4, 26.1
19330512, 20.9, 26.4
19330513, 21.1, 27.5
19330514, 22.0, 25.3
19330515, 22.3, 24.1
19330516, 21.9, 26.9
19330517, 21.4, 25.8
19330518, 20.1, 26.4
19330519, 16.0, 25.8
19330520, 15.3, 26.9
19330521, 16.9, 27.5
19330522, 16.3, 27.4
19330523, 16.0, 27.5
19330524, 17.4, 26.9
19330525, 17.6, 26.9
19330526, 19.4, 27.7
19330527, 19.4, 28.0
19330528, 22.0, 29.1
19330529, 21.9, 28.6
19330530, 20.6, 28.6
19330531, 21.9, 28.0
19330601, 20.1, 28.4
19330602, 20.4, 24.5
19330603, 19.9, 25.1
19330604, 18.6, 26.2
19330605, 15.6, 27.3
19330606, 17.5, 26.8
19330607, 15.6, 26.8
19330608, 15.0, 26.8
19330609, 13.4, 26.8
19330610, 12.7, 26.2
19330611, 13.1, 26.8
19330612, 15.7, 25.7
19330613, 16.1, 25.7
19330614, 17.8, 25.1
19330615, 18.9, 26.2
19330616, 18.9, 23.7
19330617, 19.2, 25.7
19330618, 18.4, 23.2
19330619, 19.4, 24.0
19330620, 15.3, 25.4
19330621, 17.7, 22.6
19330622, 15.7, 26.6
19330623, 19.4, 24.8
19330624, 17.5, 20.7
19330625, 12.5, 22.3
19330626, 9.8, 23.2
19330627, 14.7, 23.4
19330628, 17.5, 24.3
19330629, 19.9, 23.2
19330630, 19.9, 22.3
19330701, 19.3, 25.0
19330702, 18.8, 24.4
19330703, 16.9, 25.8
19330704, 16.9, 25.6
19330705, 18.8, 23.9
19330706, 15.8, 26.1
19330707, 18.8, 26.1
19330708, 18.3, 25.6
19330709, 19.3, 25.8
19330710, 19.4, 26.1
19330711, 18.3, 22.6
19330712, 18.1, 27.5
19330713, 19.4, 27.8
19330714, 19.3, 28.3
19330715, 18.8, 28.1
19330716, 19.3, 25.0
19330717, 19.3, 23.3
19330718, 18.3, 23.3
19330719, 16.9, 25.6
19330720, 17.7, 27.5
19330721, 19.1, 22.5
19330722, 18.3, 24.2
19330723, 18.3, 25.6
19330724, 16.9, 27.8
19330725, 15.8, 25.6
19330726, 14.3, 24.4
19330727, 13.1, 25.3
19330728, 16.9, 26.1
19330729, 16.9, 28.3
19330730, 11.6, 23.3
19330731, 9.2, 23.3
19330801, 8.9, 23.2
19330802, 9.5, 24.1
19330803, 10.0, 23.5
19330804, 15.1, 24.1
19330805, 15.5, 21.3
19330806, 17.5, 21.8
19330807, 17.7, 22.4
19330808, 18.7, 24.9
19330809, 19.3, 26.0
19330810, 17.9, 24.6
19330811, 18.7, 24.3
19330812, 17.2, 25.7
19330813, 16.3, 26.0
19330814, 17.9, 25.7
19330815, 17.9, 24.9
19330816, 19.3, 26.0
19330817, 18.7, 24.9
19330818, 18.7, 27.0
19330819, 16.3, 25.7
19330820, 19.3, 29.1
19330821, 19.3, 28.8
19330822, 20.6, 24.9
19330823, 17.9, 24.9
19330824, 17.5, 24.6
19330825, 15.1, 24.9
19330826, 19.3, 25.7
19330827, 19.3, 25.5
19330828, 19.9, 23.8
19330829, 18.7, 25.1
19330830, 17.9, 26.2
19330831, 18.7, 26.5
19330901, 18.2, 26.5
19330902, 15.7, 27.4
19330903, 16.8, 27.1
19330904, 19.6, 27.7
19330905, 20.7, 25.7
19330906, 18.2, 27.9
19330907, 20.7, 27.1
19330908, 17.5, 27.9
19330909, 18.9, 26.0
19330910, 14.9, 27.9
19330911, 18.9, 28.5
19330912, 13.2, 30.2
19330913, 14.9, 26.8
19330914, 19.6, 26.0
19330915, 18.9, 25.2
19330916, 19.3, 26.8
19330917, 17.5, 28.5
19330918, 18.2, 28.8
19330919, 17.5, 28.8
19330920, 17.5, 29.0
19330921, 16.8, 27.4
19330922, 20.7, 27.5
19330923, 19.6, 28.5
19330924, 22.0, 27.4
19330925, 22.8, 29.3
19330926, 22.0, 25.7
19330927, 22.2, 28.8
19330928, 21.4, 28.5
19330929, 21.4, 29.3
19330930, 22.0, 28.8
19331001, 21.5, 28.8
19331002, 19.1, 29.3
19331003, 14.4, 31.0
19331004, 16.2, 29.3
19331005, 17.9, 27.9
19331006, 17.9, 28.5
19331007, 17.9, 27.9
19331008, 21.2, 27.7
19331009, 19.7, 27.9
19331010, 17.6, 27.9
19331011, 19.4, 27.9
19331012, 19.1, 29.0
19331013, 19.4, 28.2
19331014, 21.2, 28.8
19331015, 22.3, 27.1
19331016, 21.5, 26.8
19331017, 21.5, 27.9
19331018, 20.3, 27.4
19331019, 19.4, 27.4
19331020, 19.4, 27.4
19331021, 19.1, 27.7
19331022, 14.4, 27.4
19331023, 19.7, 26.3
19331024, 21.2, 28.8
19331025, 20.3, 30.2
19331026, 23.0, 28.5
19331027, 21.2, 27.9
19331028, 15.3, 28.2
19331029, 14.4, 27.9
19331030, 15.7, 28.5
19331031, 15.3, 28.5
19331101, 17.3, 27.8
19331102, 20.1, 28.4
19331103, 19.7, 27.6
19331104, 19.3, 27.8
19331105, 17.3, 27.8
19331106, 16.6, 29.5
19331107, 21.8, 29.8
19331108, 21.2, 25.6
19331109, 21.8, 30.6
19331110, 22.6, 30.1
19331111, 23.2, 28.4
19331112, 20.6, 29.5
19331113, 20.6, 29.2
19331114, 19.3, 28.9
19331115, 20.6, 28.7
19331116, 20.1, 31.2
19331117, 21.2, 28.4
19331118, 20.1, 29.8
19331119, 21.2, 28.9
19331120, 23.2, 29.8
19331121, 21.2, 29.5
19331122, 20.6, 30.6
19331123, 21.2, 31.7
19331124, 20.1, 30.1
19331125, 21.2, 30.3
19331126, 22.6, 31.7
19331127, 21.8, 29.8
19331128, 21.8, 28.7
19331129, 21.2, 29.8
19331130, 22.2, 30.1
19331201, 23.1, 28.5
19331202, 21.9, 29.3
19331203, 22.1, 29.3
19331204, 21.5, 29.6
19331205, 21.9, 31.5
19331206, 23.7, 31.5
19331207, 23.7, 31.5
19331208, 23.7, 31.0
19331209, 24.3, 31.0
19331210, 23.1, 29.3
19331211, 21.9, 29.9
19331212, 19.8, 31.0
19331213, 20.8, 31.8
19331214, 21.2, 31.0
19331215, 24.3, 31.5
19331216, 24.3, 31.0
19331217, 22.4, 31.5
19331218, 24.7, 28.2
19331219, 24.3, 29.3
19331220, 23.1, 26.5
19331221, 22.7, 29.3
19331222, 22.4, 31.0
19331223, 22.4, 31.5
19331224, 23.1, 30.7
19331225, 23.5, 30.4
19331226, 21.9, 31.5
19331227, 23.7, 31.0
19331228, 24.3, 30.4
19331229, 24.3, 30.4
19331230, 24.3, 27.1
19331231, 24.3, 29.6
19340101, 21.1, 27.2
19340102, 21.1, 30.8
19340103, 22.3, 31.1
19340104, 22.3, 30.0
19340105, 21.1, 30.8
19340106, 21.8, 31.9
19340107, 26.2, 32.2
19340108, 22.9, 31.9
19340109, 22.9, 32.5
19340110, 21.8, 32.7
19340111, 21.5, 32.2
19340112, 21.1, 25.5
19340113, 21.8, 28.8
19340114, 21.1, 28.3
19340115, 20.4, 28.6
19340116, 20.6, 25.8
19340117, 20.4, 28.3
19340118, 20.4, 28.3
19340119, 20.1, 29.4
19340120, 22.9, 30.0
19340121, 23.5, 31.6
19340122, 23.5, 28.8
19340123, 22.9, 27.2
19340124, 22.3, 29.7
19340125, 22.9, 30.0
19340126, 21.8, 30.0
19340127, 22.9, 29.4
19340128, 22.7, 26.1
19340129, 22.3, 28.3
19340130, 22.3, 27.2
19340131, 22.3, 26.6
19340201, 23.7, 28.3
19340202, 24.7, 31.3
19340203, 20.7, 31.1
19340204, 21.7, 30.0
19340205, 20.4, 33.3
19340206, 20.4, 31.1
19340207, 23.0, 30.5
19340208, 21.7, 29.4
19340209, 22.1, 29.4
19340210, 21.7, 29.4
19340211, 22.4, 29.4
19340212, 23.0, 29.1
19340213, 22.4, 27.5
19340214, 21.7, 28.3
19340215, 20.4, 29.4
19340216, 21.3, 30.0
19340217, 23.0, 30.0
19340218, 23.7, 28.8
19340219, 23.0, 25.5
19340220, 23.0, 28.3
19340221, 23.0, 30.2
19340222, 23.7, 31.1
19340223, 22.8, 31.6
19340224, 22.4, 31.9
19340225, 22.4, 27.7
19340226, 22.4, 30.2
19340227, 22.4, 28.3
19340228, 22.4, 29.4
19340301, 21.7, 28.9
19340302, 21.3, 29.2
19340303, 21.7, 27.3
19340304, 20.3, 29.5
19340305, 21.7, 29.5
19340306, 21.7, 28.9
19340307, 21.7, 28.4
19340308, 18.2, 28.9
19340309, 19.3, 28.9
19340310, 20.3, 27.8
19340311, 21.7, 28.4
19340312, 23.5, 26.2
19340313, 22.1, 23.4
19340314, 21.3, 27.3
19340315, 21.7, 27.3
19340316, 20.3, 27.8
19340317, 19.6, 29.5
19340318, 21.5, 29.5
19340319, 21.7, 30.1
19340320, 19.3, 29.5
19340321, 19.0, 28.9
19340322, 21.3, 29.5
19340323, 22.1, 28.4
19340324, 21.7, 29.5
19340325, 21.3, 30.1
19340326, 19.8, 30.1
19340327, 20.3, 28.7
19340328, 20.7, 27.6
19340329, 21.3, 28.7
19340330, 20.3, 26.7
19340331, 22.4, 28.9
19340401, 22.2, 29.5
19340402, 21.0, 28.9
19340403, 20.4, 28.7
19340404, 18.2, 29.8
19340405, 19.2, 29.5
19340406, 21.7, 30.6
19340407, 21.0, 31.2
19340408, 21.7, 31.2
19340409, 20.6, 31.2
19340410, 21.3, 30.1
19340411, 21.3, 28.9
19340412, 22.2, 28.9
19340413, 21.7, 30.1
19340414, 22.2, 31.7
19340415, 19.7, 30.6
19340416, 17.8, 30.6
19340417, 18.9, 30.1
19340418, 23.3, 30.9
19340419, 23.3, 28.4
19340420, 23.3, 29.5
19340421, 23.3, 29.2
19340422, 21.7, 29.2
19340423, 22.2, 26.7
19340424, 22.9, 24.5
19340425, 20.4, 22.3
19340426, 21.0, 22.3
19340427, 19.7, 23.9
19340428, 20.4, 26.7
19340429, 21.3, 27.3
19340430, 22.2, 26.2
19340501, 22.0, 26.9
19340502, 21.7, 27.5
19340503, 21.7, 27.5
19340504, 18.1, 27.5
19340505, 18.7, 27.5
19340506, 21.7, 28.0
19340507, 21.4, 23.9
19340508, 19.4, 27.5
19340509, 19.4, 27.5
19340510, 13.8, 27.2
19340511, 13.2, 26.9
19340512, 21.4, 26.9
19340513, 99999.9, 99999.9
19340514, 21.7, 23.3
19340515, 20.4, 25.8
19340516, 21.7, 24.7
19340517, 21.4, 23.3
19340518, 19.0, 23.3
19340519, 20.1, 26.1
19340520, 20.9, 25.8
19340521, 20.1, 25.0
19340522, 20.1, 25.8
19340523, 20.9, 24.4
19340524, 20.5, 25.8
19340525, 21.7, 25.8
19340526, 20.1, 25.8
19340527, 19.0, 25.8
19340528, 21.7, 24.1
19340529, 20.9, 25.3
19340530, 21.4, 26.9
19340531, 19.4, 26.1
19340601, 19.9, 26.8
19340602, 17.8, 27.3
19340603, 17.8, 27.3
19340604, 18.9, 27.6
19340605, 17.5, 29.0
19340606, 17.8, 27.9
19340607, 18.4, 25.7
19340608, 19.6, 23.4
19340609, 19.4, 25.4
19340610, 17.1, 26.2
19340611, 16.4, 25.1
19340612, 15.3, 24.5
19340613, 14.3, 25.1
19340614, 16.1, 25.7
19340615, 18.9, 26.2
19340616, 18.9, 26.2
19340617, 17.5, 25.7
19340618, 17.1, 23.4
19340619, 17.8, 23.4
19340620, 18.9, 24.5
19340621, 18.9, 24.8
19340622, 19.6, 24.0
19340623, 19.4, 26.2
19340624, 19.6, 24.3
19340625, 20.2, 22.3
19340626, 18.9, 20.9
19340627, 19.4, 22.9
19340628, 19.2, 24.3
19340629, 18.9, 22.9
19340630, 19.4, 26.5
19340701, 19.3, 25.6
19340702, 18.8, 24.4
19340703, 19.3, 21.7
19340704, 17.7, 26.7
19340705, 16.5, 25.6
19340706, 12.1, 25.0
19340707, 13.7, 24.4
19340708, 11.3, 23.3
19340709, 15.8, 23.9
19340710, 18.3, 24.2
19340711, 19.1, 25.6
19340712, 14.3, 25.6
19340713, 18.6, 25.0
19340714, 18.6, 25.6
19340715, 18.3, 25.6
19340716, 18.3, 25.0
19340717, 17.7, 25.6
19340718, 18.3, 24.4
19340719, 13.5, 25.8
19340720, 11.3, 25.0
19340721, 15.8, 23.1
19340722, 18.1, 26.1
19340723, 18.8, 26.7
19340724, 19.6, 26.1
19340725, 20.1, 27.2
19340726, 19.6, 26.7
19340727, 19.6, 26.1
19340728, 20.1, 25.0
19340729, 19.6, 26.7
19340730, 19.6, 25.3
19340731, 19.3, 26.1
19340801, 19.1, 25.5
19340802, 19.9, 24.9
19340803, 17.9, 24.3
19340804, 15.5, 24.9
19340805, 12.2, 24.9
19340806, 11.7, 23.8
19340807, 8.1, 23.0
19340808, 9.2, 23.8
19340809, 11.7, 25.5
19340810, 11.4, 27.7
19340811, 15.9, 28.2
19340812, 12.9, 24.9
19340813, 9.5, 26.6
19340814, 10.6, 26.8
19340815, 11.7, 27.1
19340816, 15.5, 23.5
19340817, 16.3, 24.6
19340818, 16.3, 27.7
19340819, 18.7, 26.0
19340820, 16.5, 26.8
19340821, 12.0, 26.0
19340822, 15.3, 22.7
19340823, 17.5, 27.7
19340824, 16.8, 26.6
19340825, 16.3, 27.1
19340826, 16.3, 26.0
19340827, 17.5, 26.3
19340828, 18.7, 26.0
19340829, 18.7, 26.0
19340830, 19.6, 24.9
19340831, 19.1, 20.7
19340901, 18.9, 27.9
19340902, 17.9, 24.6
19340903, 11.9, 25.2
19340904, 11.7, 24.6
19340905, 17.5, 26.3
19340906, 12.2, 27.4
19340907, 15.3, 25.7
19340908, 14.9, 26.8
19340909, 16.4, 25.7
19340910, 16.2, 26.3
19340911, 17.5, 26.3
19340912, 17.5, 26.8
19340913, 18.6, 24.0
19340914, 18.2, 25.2
19340915, 17.5, 25.2
19340916, 17.9, 25.7
19340917, 18.2, 24.3
19340918, 16.2, 26.3
19340919, 19.3, 26.0
19340920, 20.1, 27.1
19340921, 20.1, 28.5
19340922, 19.8, 27.9
19340923, 20.7, 27.9
19340924, 20.7, 29.0
19340925, 20.4, 28.5
19340926, 20.7, 27.9
19340927, 17.1, 27.9
19340928, 18.9, 27.7
19340929, 18.9, 28.5
19340930, 19.3, 28.8
19341001, 21.2, 29.6
19341002, 17.2, 27.4
19341003, 21.2, 26.8
19341004, 21.2, 26.8
19341005, 19.1, 28.5
19341006, 18.2, 27.4
19341007, 20.3, 27.9
19341008, 17.6, 29.0
19341009, 16.8, 28.8
19341010, 21.5, 27.9
19341011, 18.5, 30.4
19341012, 22.3, 30.7
19341013, 22.3, 30.2
19341014, 21.5, 29.9
19341015, 22.3, 30.2
19341016, 21.8, 30.2
19341017, 23.0, 31.0
19341018, 21.8, 30.7
19341019, 23.5, 29.3
19341020, 22.3, 28.5
19341021, 21.2, 28.5
19341022, 22.3, 29.0
19341023, 19.4, 30.2
19341024, 22.3, 25.2
19341025, 21.5, 28.8
19341026, 19.7, 29.6
19341027, 20.3, 29.3
19341028, 21.8, 29.9
19341029, 21.8, 29.6
19341030, 22.3, 28.5
19341031, 20.3, 26.8
19341101, 19.3, 26.7
19341102, 20.1, 27.3
19341103, 20.1, 27.8
19341104, 20.1, 28.4
19341105, 19.3, 28.7
19341106, 20.1, 28.1
19341107, 21.2, 29.5
19341108, 22.6, 29.8
19341109, 22.2, 29.5
19341110, 21.2, 30.1
19341111, 22.6, 28.1
19341112, 21.8, 28.9
19341113, 20.3, 29.8
19341114, 21.8, 30.1
19341115, 23.2, 30.1
19341116, 24.3, 30.3
19341117, 26.2, 30.6
19341118, 25.7, 32.3
19341119, 24.3, 30.3
19341120, 21.2, 30.6
19341121, 21.8, 28.9
19341122, 22.6, 30.1
19341123, 21.2, 30.3
19341124, 23.2, 30.6
19341125, 23.2, 30.1
19341126, 23.0, 30.6
19341127, 23.2, 30.1
19341128, 23.6, 30.1
19341129, 21.8, 31.2
19341130, 22.2, 31.4
19341201, 24.3, 31.8
19341202, 23.7, 32.1
19341203, 23.1, 30.4
19341204, 23.9, 29.9
19341205, 20.3, 31.0
19341206, 19.5, 33.2
19341207, 21.0, 37.9
19341208, 21.2, 32.9
19341209, 19.5, 38.2
19341210, 24.3, 33.7
19341211, 19.8, 31.0
19341212, 21.2, 32.1
19341213, 22.1, 30.7
19341214, 22.4, 30.4
19341215, 21.9, 31.2
19341216, 19.8, 31.5
19341217, 22.4, 31.0
19341218, 21.9, 31.2
19341219, 23.1, 31.5
19341220, 22.1, 31.5
19341221, 19.2, 32.1
19341222, 22.4, 31.0
19341223, 25.6, 32.1
19341224, 26.9, 32.6
19341225, 27.5, 36.2
19341226, 26.9, 35.4
19341227, 26.1, 34.3
19341228, 23.1, 31.5
19341229, 26.4, 37.6
19341230, 25.8, 36.2
19341231, 26.4, 32.6
19350101, 25.6, 33.9
19350102, 26.7, 33.3
19350103, 23.5, 33.3
19350104, 22.9, 32.8
19350105, 22.3, 32.5
19350106, 23.9, 33.6
19350107, 22.9, 33.1
19350108, 22.3, 32.2
19350109, 23.5, 32.2
19350110, 22.3, 32.2
19350111, 22.7, 34.4
19350112, 22.2, 35.6
19350113, 22.2, 34.4
19350114, 24.1, 36.1
19350115, 22.7, 33.9
19350116, 23.5, 34.4
19350117, 24.1, 36.1
19350118, 25.6, 36.7
19350119, 24.9, 35.3
19350120, 23.5, 31.4
19350121, 22.9, 27.8
19350122, 22.2, 32.5
19350123, 23.5, 31.7
19350124, 23.3, 31.9
19350125, 21.1, 30.0
19350126, 22.3, 32.2
19350127, 22.7, 32.5
19350128, 22.2, 32.8
19350129, 22.3, 32.2
19350130, 23.9, 27.8
19350131, 20.4, 23.3
19350201, 20.4, 30.0
19350202, 21.1, 35.6
19350203, 22.8, 33.9
19350204, 23.7, 32.2
19350205, 24.7, 32.2
19350206, 24.0, 33.1
19350207, 21.7, 31.9
19350208, 24.1, 33.6
19350209, 24.7, 32.8
19350210, 25.9, 34.4
19350211, 23.0, 35.6
19350212, 24.1, 34.4
19350213, 23.7, 39.4
19350214, 25.9, 40.6
19350215, 29.2, 41.4
19350216, 28.1, 35.6
19350217, 22.4, 35.8
19350218, 25.1, 33.9
19350219, 23.7, 34.4
19350220, 23.0, 33.9
19350221, 24.0, 34.0
19350222, 24.1, 33.9
19350223, 24.3, 33.3
19350224, 24.1, 31.1
19350225, 24.7, 32.5
19350226, 23.7, 26.4
19350227, 22.8, 27.2
19350228, 22.4, 26.9
19350301, 23.0, 25.0
19350302, 21.3, 25.6
19350303, 22.8, 26.7
19350304, 21.7, 26.7
19350305, 21.7, 28.3
19350306, 23.0, 28.1
19350307, 23.0, 30.0
19350308, 21.7, 30.0
19350309, 19.8, 31.1
19350310, 20.0, 31.7
19350311, 20.3, 30.6
19350312, 20.3, 30.6
19350313, 19.8, 31.1
19350314, 23.5, 31.9
19350315, 21.7, 31.1
19350316, 23.0, 32.2
19350317, 24.6, 32.2
19350318, 23.3, 31.1
19350319, 22.8, 30.8
19350320, 22.4, 30.3
19350321, 23.0, 30.3
19350322, 20.3, 31.7
19350323, 21.3, 30.6
19350324, 19.6, 31.7
19350325, 20.0, 31.7
19350326, 21.3, 29.2
19350327, 21.7, 30.0
19350328, 21.5, 27.2
19350329, 22.1, 27.2
19350330, 21.3, 28.3
19350331, 19.6, 28.3
19350401, 21.7, 28.9
19350402, 22.6, 28.3
19350403, 21.7, 28.3
19350404, 21.9, 28.6
19350405, 22.2, 28.1
19350406, 21.9, 27.8
19350407, 21.3, 29.7
19350408, 22.2, 30.0
19350409, 22.2, 30.3
19350410, 20.4, 31.1
19350411, 20.1, 29.4
19350412, 23.5, 28.9
19350413, 20.1, 28.9
19350414, 19.2, 29.7
19350415, 19.7, 29.4
19350416, 19.7, 30.6
19350417, 20.1, 28.6
19350418, 18.9, 30.0
19350419, 18.9, 29.7
19350420, 16.4, 30.0
19350421, 19.7, 31.1
19350422, 20.6, 30.8
19350423, 21.3, 30.0
19350424, 18.9, 28.9
19350425, 18.2, 27.8
19350426, 18.9, 26.9
19350427, 19.7, 27.8
19350428, 19.7, 27.5
19350429, 20.1, 28.3
19350430, 18.9, 29.4
19350501, 18.7, 28.9
19350502, 18.5, 26.7
19350503, 21.9, 24.2
19350504, 18.1, 27.5
19350505, 20.9, 26.4
19350506, 20.9, 27.2
19350507, 20.9, 27.8
19350508, 16.4, 27.2
19350509, 19.4, 26.9
19350510, 20.5, 27.2
19350511, 20.9, 26.1
19350512, 18.1, 27.8
19350513, 18.7, 27.8
19350514, 18.7, 27.8
19350515, 17.8, 27.2
19350516, 17.8, 28.3
19350517, 20.9, 26.7
19350518, 19.8, 26.7
19350519, 21.7, 26.7
19350520, 18.7, 26.1
19350521, 21.4, 26.1
19350522, 20.1, 23.3
19350523, 19.4, 25.6
19350524, 19.4, 20.0
19350525, 16.8, 20.0
19350526, 13.8, 25.0
19350527, 14.6, 24.4
19350528, 12.8, 26.1
19350529, 14.6, 25.6
19350530, 14.2, 25.3
19350531, 17.4, 26.7
19350601, 17.8, 25.6
19350602, 19.9, 23.9
19350603, 19.9, 25.6
19350604, 17.1, 26.1
19350605, 16.1, 26.1
19350606, 16.1, 26.1
19350607, 17.5, 27.2
19350608, 17.1, 26.7
19350609, 16.1, 27.2
19350610, 17.5, 27.5
19350611, 16.4, 26.4
19350612, 16.1, 26.7
19350613, 17.7, 25.8
19350614, 15.3, 25.6
19350615, 16.4, 25.0
19350616, 13.1, 25.0
19350617, 13.1, 23.1
19350618, 9.8, 23.3
19350619, 10.9, 23.9
19350620, 17.1, 25.6
19350621, 15.3, 25.3
19350622, 14.7, 26.1
19350623, 14.9, 24.4
19350624, 9.2, 24.2
19350625, 13.1, 24.4
19350626, 17.1, 21.9
19350627, 17.8, 23.9
19350628, 19.9, 21.9
19350629, 19.9, 25.3
19350630, 21.4, 26.7
19350701, 19.6, 24.7
19350702, 19.8, 25.6
19350703, 19.6, 25.6
19350704, 18.3, 24.4
19350705, 15.1, 24.2
19350706, 18.6, 24.7
19350707, 18.8, 24.4
19350708, 16.5, 24.4
19350709, 10.7, 23.6
19350710, 11.6, 24.4
19350711, 13.7, 24.4
19350712, 16.2, 25.0
19350713, 15.8, 25.6
19350714, 16.5, 26.7
19350715, 15.3, 26.1
19350716, 16.7, 25.8
19350717, 14.3, 25.0
19350718, 15.1, 25.6
19350719, 14.7, 25.0
19350720, 17.2, 26.4
19350721, 18.3, 26.7
19350722, 15.3, 26.9
19350723, 17.7, 27.2
19350724, 14.7, 24.4
19350725, 15.8, 23.3
19350726, 15.1, 23.9
19350727, 14.3, 24.2
19350728, 11.8, 23.3
19350729, 10.7, 25.0
19350730, 11.3, 25.0
19350731, 11.5, 25.3
19350801, 12.2, 27.2
19350802, 11.7, 26.7
19350803, 12.9, 26.4
19350804, 14.7, 26.1
19350805, 8.3, 21.4
19350806, 8.3, 22.8
19350807, 15.9, 23.9
19350808, 15.5, 25.3
19350809, 18.3, 27.8
19350810, 14.5, 27.2
19350811, 15.1, 26.7
19350812, 15.1, 28.3
19350813, 17.2, 24.7
19350814, 15.1, 25.6
19350815, 12.0, 25.6
19350816, 15.5, 25.6
19350817, 14.5, 23.9
19350818, 16.8, 25.6
19350819, 17.9, 24.4
19350820, 17.7, 23.9
19350821, 17.5, 24.4
19350822, 17.5, 23.9
19350823, 17.5, 24.4
19350824, 17.9, 25.6
19350825, 17.9, 24.4
19350826, 16.3, 24.2
19350827, 17.9, 25.0
19350828, 18.3, 25.6
19350829, 19.3, 26.7
19350830, 19.9, 26.9
19350831, 20.1, 28.1
19350901, 17.1, 26.7
19350902, 16.4, 26.1
19350903, 16.2, 25.8
19350904, 17.9, 25.6
19350905, 18.6, 25.8
19350906, 16.2, 25.8
19350907, 18.2, 25.8
19350908, 16.8, 25.8
19350909, 18.6, 25.8
19350910, 17.9, 26.7
19350911, 17.9, 28.1
19350912, 17.5, 27.8
19350913, 18.9, 29.4
19350914, 21.0, 28.9
19350915, 19.6, 29.2
19350916, 18.2, 28.3
19350917, 18.2, 29.2
19350918, 19.3, 28.6
19350919, 19.8, 27.8
19350920, 20.7, 28.9
19350921, 20.4, 29.4
19350922, 17.5, 29.7
19350923, 18.6, 28.6
19350924, 22.0, 27.2
19350925, 17.5, 26.7
19350926, 16.2, 28.9
19350927, 16.4, 28.6
19350928, 18.6, 28.9
19350929, 18.2, 28.9
19350930, 19.6, 28.1
19351001, 17.9, 26.7
19351002, 19.7, 25.0
19351003, 20.8, 26.1
19351004, 21.2, 27.2
19351005, 20.3, 27.8
19351006, 17.2, 27.2
19351007, 18.9, 27.8
19351008, 21.2, 27.2
19351009, 20.8, 25.0
19351010, 19.1, 26.9
19351011, 18.5, 27.2
19351012, 18.5, 27.8
19351013, 18.2, 27.8
19351014, 20.1, 27.5
19351015, 21.2, 28.9
19351016, 19.7, 28.3
19351017, 18.9, 29.7
19351018, 17.9, 28.9
19351019, 22.3, 28.9
19351020, 23.3, 29.4
19351021, 22.3, 29.2
19351022, 24.1, 29.4
19351023, 23.5, 28.9
19351024, 22.3, 29.7
19351025, 22.3, 31.4
19351026, 22.0, 30.6
19351027, 24.1, 27.8
19351028, 21.5, 28.6
19351029, 18.2, 29.7
19351030, 13.3, 28.9
19351031, 17.9, 30.0
19351101, 20.1, 29.2
19351102, 21.8, 30.0
19351103, 21.8, 29.2
19351104, 16.6, 28.6
19351105, 18.8, 28.6
